"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20211014","경의선","탄현","7781","7433","20211017"
"20211014","6호선","태릉입구","5237","5898","20211017"
"20211014","7호선","태릉입구","8155","7758","20211017"
"20211014","분당선","태평","13400","13001","20211017"
"20211014","경춘선","퇴계원","3638","3419","20211017"
"20211014","경의선","파주","1549","1125","20211017"
"20211014","경강선","판교","4306","4245","20211017"
"20211014","중앙선","팔당","918","949","20211017"
"20211014","경춘선","평내호평","6331","6152","20211017"
"20211014","과천선","평촌","18173","17905","20211017"
"20211014","경부선","평택","11207","11059","20211017"
"20211014","경부선","평택지제","3154","3047","20211017"
"20211014","경의선","풍산","5580","5381","20211017"
"20211014","7호선","하계","18112","16777","20211017"
"20211014","5호선","하남검단산","5096","4926","20211017"
"20211014","5호선","하남시청(덕풍?신장)","5909","5909","20211017"
"20211014","5호선","하남풍산","4139","4077","20211017"
"20211014","7호선","학동","23699","25139","20211017"
"20211014","3호선","학여울","2172","2265","20211017"
"20211014","6호선","한강진","7340","8273","20211017"
"20211014","경원선","한남","4264","3890","20211017"
"20211014","안산선","한대앞","9425","9441","20211017"
"20211014","4호선","한성대입구(삼선교)","13516","12978","20211017"
"20211014","9호선2~3단계","한성백제","2769","2448","20211017"
"20211014","2호선","한양대","7387","7992","20211017"
"20211014","분당선","한티","13556","14472","20211017"
"20211014","6호선","합정","12026","11973","20211017"
"20211014","2호선","합정","28897","29989","20211017"
"20211014","5호선","행당","7997","7157","20211017"
"20211014","경의선","행신","7787","7798","20211017"
"20211014","4호선","혜화","30353","30293","20211017"
"20211014","수인선","호구포","3898","4100","20211017"
"20211014","2호선","홍대입구","44548","46855","20211017"
"20211014","경의선","홍대입구","1432","1559","20211017"
"20211014","공항철도 1호선","홍대입구","8340","8304","20211017"
"20211014","3호선","홍제","17527","16355","20211017"
"20211014","우이신설선","화계","3357","3238","20211017"
"20211014","5호선","화곡","27519","25795","20211017"
"20211014","6호선","화랑대(서울여대입구)","11318","8817","20211017"
"20211014","경부선","화서","7797","7443","20211017"
"20211014","경의선","화전","1769","1676","20211017"
"20211014","일산선","화정","16610","17124","20211017"
"20211014","중앙선","회기","23245","22551","20211017"
"20211014","경원선","회룡","12679","12605","20211017"
"20211014","4호선","회현(남대문시장)","23129","24690","20211017"
"20211014","6호선","효창공원앞","6989","6260","20211017"
"20211014","경의선","효창공원앞","3013","3408","20211017"
"20211014","9호선","흑석(중앙대입구)","7468","7878","20211017"
"20211013","우이신설선","4.19민주묘지","2994","2835","20211016"
"20211013","경원선","가능","6745","6458","20211016"
"20211013","3호선","가락시장","8683","8405","20211016"
"20211013","8호선","가락시장","7140","8093","20211016"
"20211013","7호선","가산디지털단지","46147","46253","20211016"
"20211013","경부선","가산디지털단지","18316","21417","20211016"
"20211013","9호선","가양","20490","20042","20211016"
"20211013","우이신설선","가오리","4161","4036","20211016"
"20211013","경의선","가좌","5408","5102","20211016"
"20211013","분당선","가천대","8408","9362","20211016"
"20211013","경춘선","가평","2013","2005","20211016"
"20211013","경인선","간석","5982","5696","20211016"
"20211013","경춘선","갈매","3251","2821","20211016"
"20211013","2호선","강남","78117","75978","20211016"
"20211013","7호선","강남구청","16403","18056","20211016"
"20211013","분당선","강남구청","9899","11245","20211016"
"20211013","5호선","강동","18240","17576","20211016"
"20211013","8호선","강동구청","10366","10825","20211016"
"20211013","경의선","강매","3285","2800","20211016"
"20211013","2호선","강변(동서울터미널)","28675","27914","20211016"
"20211013","5호선","강일","3704","3584","20211016"
"20211013","경춘선","강촌","575","564","20211016"
"20211013","5호선","개롱","6696","6777","20211016"
"20211013","경인선","개봉","21381","21366","20211016"
"20211013","분당선","개포동","3916","4060","20211016"
"20211013","9호선","개화","2737","1952","20211016"
"20211013","5호선","개화산","5560","5294","20211016"
"20211013","5호선","거여","9014","8758","20211016"
"20211013","7호선","건대입구","11394","11618","20211016"
"20211013","2호선","건대입구","31400","33658","20211016"
"20211013","공항철도 1호선","검암","6786","6688","20211016"
"20211013","경강선","경기광주","7410","7011","20211016"
"20211013","과천선","경마공원","1324","1283","20211016"
"20211013","3호선","경복궁(정부서울청사)","19160","18839","20211016"
"20211013","3호선","경찰병원","7475","7438","20211016"
"20211013","공항철도 1호선","계양","9876","9292","20211016"
"20211013","5호선","고덕","10124","9863","20211016"
"20211013","6호선","고려대(종암)","7534","7266","20211016"
"20211013","수인선","고색","4264","4048","20211016"
"20211013","3호선","고속터미널","35304","33579","20211016"
"20211013","9호선","고속터미널","11419","14360","20211016"
"20211013","7호선","고속터미널","14425","12774","20211016"
"20211013","안산선","고잔","8771","8327","20211016"
"20211013","경의선","곡산","595","636","20211016"
"20211013","경강선","곤지암","2293","2366","20211016"
"20211013","5호선","공덕","13877","14564","20211016"
"20211013","6호선","공덕","18093","17449","20211016"
"20211013","공항철도 1호선","공덕","2237","2823","20211016"
"20211013","경의선","공덕","3428","3154","20211016"
"20211013","7호선","공릉(서울과학기술대)","11667","11500","20211016"
"20211013","9호선","공항시장","2856","3080","20211016"
"20211013","공항철도 1호선","공항화물청사","2357","2540","20211016"
"20211013","과천선","과천","5630","5256","20211016"
"20211013","경부선","관악","7281","6697","20211016"
"20211013","5호선","광나루(장신대)","13094","12019","20211016"
"20211013","경부선","광명","3113","2625","20211016"
"20211013","7호선","광명사거리","22326","21964","20211016"
"20211013","경원선","광운대","7898","7590","20211016"
"20211013","5호선","광화문(세종문화회관)","28295","29808","20211016"
"20211013","6호선","광흥창(서강)","8946","8671","20211016"
"20211013","2호선","교대(법원.검찰청)","34012","38816","20211016"
"20211013","3호선","교대(법원.검찰청)","14250","9190","20211016"
"20211013","경부선","구로","18820","19292","20211016"
"20211013","2호선","구로디지털단지","59204","59488","20211016"
"20211013","분당선","구룡","2130","2058","20211016"
"20211013","중앙선","구리","13561","13688","20211016"
"20211013","9호선","구반포","2069","2081","20211016"
"20211013","6호선","구산","7693","5874","20211016"
"20211013","분당선","구성","4945","5312","20211016"
"20211013","2호선","구의(광진구청)","22995","22793","20211016"
"20211013","경인선","구일","6397","6441","20211016"
"20211013","3호선","구파발","20379","19689","20211016"
"20211013","중앙선","국수","809","831","20211016"
"20211013","9호선","국회의사당","15296","16045","20211016"
"20211013","5호선","군자(능동)","11215","12381","20211016"
"20211013","7호선","군자(능동)","14388","11673","20211016"
"20211013","경부선","군포","7645","7793","20211016"
"20211013","경춘선","굴봉산","157","133","20211016"
"20211013","7호선","굴포천","8998","9465","20211016"
"20211013","5호선","굽은다리(강동구민회관앞)","9398","8958","20211016"
"20211013","경춘선","금곡","1590","1557","20211016"
"20211013","경의선","금릉","4794","4698","20211016"
"20211013","경부선","금정","26465","26956","20211016"
"20211013","경부선","금천구청","11862","11788","20211016"
"20211013","경의선","금촌","6475","6440","20211016"
"20211013","3호선","금호","8094","7588","20211016"
"20211013","분당선","기흥","9523","8933","20211016"
"20211013","5호선","길동","7932","8189","20211016"
"20211013","4호선","길음","20038","19491","20211016"
"20211013","경춘선","김유정","357","370","20211016"
"20211013","9호선","김포공항","7074","10402","20211016"
"20211013","5호선","김포공항","6821","6069","20211016"
"20211013","공항철도 1호선","김포공항","11660","6523","20211016"
"20211013","5호선","까치산","28619","27518","20211016"
"20211013","7호선","까치울","7931","7805","20211016"
"20211013","2호선","낙성대(강감찬)","26344","25738","20211016"
"20211013","7호선","남구로","16147","16988","20211016"
"20211013","수인선","남동인더스파크","2370","2588","20211016"
"20211013","3호선","남부터미널(예술의전당)","27955","28598","20211016"
"20211013","7호선","남성","10855","9983","20211016"
"20211013","경부선","남영","9255","9629","20211016"
"20211013","경춘선","남춘천","2303","2341","20211016"
"20211013","4호선","남태령","1226","1061","20211016"
"20211013","8호선","남한산성입구(성남법원.검찰청)","13705","12587","20211016"
"20211013","7호선","내방","14474","14792","20211016"
"20211013","9호선","노들","4545","3975","20211016"
"20211013","경부선","노량진","8166","8304","20211016"
"20211013","9호선","노량진","25113","24185","20211016"
"20211013","7호선","노원","18629","19718","20211016"
"20211013","4호선","노원","18235","20197","20211016"
"20211013","3호선","녹번","15496","14104","20211016"
"20211013","6호선","녹사평(용산구청)","4629","4485","20211016"
"20211013","경원선","녹양","4657","4409","20211016"
"20211013","경원선","녹천","4673","3958","20211016"
"20211013","7호선","논현","20311","21595","20211016"
"20211013","경의선","능곡","3923","3609","20211016"
"20211013","8호선","단대오거리","10340","10019","20211016"
"20211013","수인선","달월","106","71","20211016"
"20211013","5호선","답십리","15794","14476","20211016"
"20211013","4호선","당고개","12799","11629","20211016"
"20211013","2호선","당산","18584","21552","20211016"
"20211013","9호선","당산","17301","17600","20211016"
"20211013","경부선","당정","6201","5913","20211016"
"20211013","일산선","대곡","1991","1576","20211016"
"20211013","과천선","대공원","3247","3417","20211016"
"20211013","7호선","대림(구로구청)","7674","7620","20211016"
"20211013","2호선","대림(구로구청)","23718","24206","20211016"
"20211013","분당선","대모산입구","4347","4066","20211016"
